"Date","BTC_Close","BTC_High","BTC_Low","BTC_Open","BTC_Volume","BTC_PriceRange","NIFTY_Close","NIFTY_High","NIFTY_Low","NIFTY_Open","NIFTY_Volume","NIFTY_PriceRange","ETH_Close","ETH_High","ETH_Low","ETH_Open","ETH_Volume","ETH_PriceRange"
2022-03-08,2985899.84,3029617.9,2925785.85,2933687.83,1.99e+12,103832.05,16013.45,16028.75,15671.45,15747.75,543600,357.299999999999,198617.77,201810.34,191912.32,192526.37,1.07e+12,9898.01999999999
2022-03-09,3229095.64,3266225.81,2977059.75,2979884.25,2.48e+12,289166.06,16345.35,16418.05,15990,16078,462200,428.049999999999,209959.92,212422.18,197951.4,198221.37,1.09e+12,14470.78
2022-03-10,3002567.26,3198025.78,2956542.23,3195691.77,2.37e+12,241483.55,16594.9,16757.3,16447.9,16757.1,486400,309.399999999998,198563.53,207781.02,195376.86,207781.02,1.01e+12,12404.16
2022-03-11,2960456.11,3058645.11,2926304.27,3009675.96,2.01e+12,132340.84,16630.45,16694.4,16470.9,16528.8,343700,223.5,195321.03,203333.27,193422.83,199037.97,9.45e+11,9910.44
2022-03-14,3044570.14,3050383.93,2892135.79,2904844.83,1.87e+12,158248.14,16871.3,16887.95,16606.5,16633.7,314700,281.450000000001,198845.51,199869.28,192290.99,193303.14,8.63e+11,7578.29000000001
2022-03-15,3009027.5,3043895.03,2930351.75,3033922.33,1.83e+12,113543.28,16663,16927.75,16555,16900.65,381600,372.75,200415.5,203641.85,192431.18,198160.52,9.84e+11,11210.67
2022-03-16,3137878.81,3162400.09,2976074.45,2999962.66,3.02e+12,186325.64,16975.35,16987.9,16837.85,16876.65,260000,150.050000000003,211413.32,212118.89,199112.3,199818.84,1.37e+12,13006.59
2022-03-17,3113295.84,3138851.85,3091362.26,3127699.75,1.67e+12,47489.5900000003,17287.05,17344.6,17175.75,17202.9,448300,168.849999999999,213997.06,214856.6,209185.21,210736.36,9.64e+11,5671.39000000001
2022-03-21,3119726.07,3148313.36,3088591.6,3132495.45,1.87e+12,59721.7599999998,17117.6,17353.35,17096.4,17329.5,285500,256.949999999997,220090.9,224387.95,215554.92,217214.56,1.15e+12,8833.03
2022-03-22,3232277.78,3290721.26,3124644.53,3134245.81,2.44e+12,166076.73,17315.5,17334.4,17006.3,17120.4,338300,328.100000000002,226871.01,232002.79,220721.67,221120.74,1.28e+12,11281.12
2022-03-23,3264235.45,3264277.36,3186957.84,3224009.65,1.92e+12,77319.52,17245.65,17442.4,17199.6,17405.05,292100,242.800000000003,230669.96,231102.61,223230.2,226261.98,1.22e+12,7872.40999999997
2022-03-24,3365314.92,3378399.39,3270790.35,3283076.11,2.38e+12,107609.04,17222.75,17291.75,17091.15,17094.95,290300,200.599999999999,237929.6,238720.06,230600.83,232034.97,1.38e+12,8119.23000000001
2022-03-25,3384850.4,3434518.81,3335816.73,3355528.16,2.33e+12,98702.0800000001,17153,17294.9,17076.55,17289,237100,218.350000000002,237112.04,243010.82,235648.1,237247.71,1.3e+12,7362.72
2022-03-28,3594853.61,3667991.88,3561458.82,3571500.76,2.77e+12,106533.06,17222,17235.1,17003.9,17181.85,253200,231.199999999997,254513.49,261179.07,250119.28,251133.43,1.57e+12,11059.79
2022-03-29,3609014.26,3651331.69,3581239.54,3581239.54,2.39e+12,70092.1499999999,17325.3,17343.65,17235.7,17297.2,235100,107.950000000001,258667.09,263852.5,253575.35,253575.35,1.49e+12,10277.15
2022-03-30,3561076.59,3605907.93,3537131.63,3590907.01,2.22e+12,68776.3000000003,17498.25,17522.5,17387.2,17468.15,505000,135.299999999999,256143.74,259936.77,253425.72,257382.26,1.16e+12,6511.04999999999
2022-03-31,3453097.46,3602732.36,3441864.58,3568619.04,2.53e+12,160867.78,17464.75,17559.8,17435.2,17519.2,281100,124.599999999999,248839.75,260478.22,248179.42,256699.03,1.34e+12,12298.8
2022-04-01,3513202.73,3538601.77,3370607,3457980.27,2.9e+12,167994.77,17670.45,17703.7,17422.7,17436.9,291800,281,261852.76,263219.4,244723.02,249177.74,1.59e+12,18496.38
2022-04-04,3543080.77,3555879.36,3437686.67,3529599.12,2.47e+12,118192.69,18053.4,18114.65,17791.4,17809.1,345500,323.25,267596.01,268652.87,260054.27,267681.41,1.38e+12,8598.60000000001
2022-04-05,3438475.03,3555477.13,3437630.92,3519124.45,2.24e+12,117846.21,17957.4,18095.45,17921.55,18080.6,283500,173.900000000001,257515.26,267698.32,257421.3,265776.12,1.26e+12,10277.02
2022-04-06,3259978.6,3436353.45,3259013.95,3436353.45,2.97e+12,177339.5,17807.65,17901,17779.85,17842.75,328800,121.150000000001,239306.37,257413.05,239269.64,257413.05,1.93e+12,18143.41
2022-04-07,3303904.01,3331005.14,3258037.62,3281397.86,1.98e+12,72967.52,17639.55,17787.5,17623.7,17723.3,308800,163.799999999999,245551.36,247844.9,239650.92,240912.84,1.27e+12,8193.97999999998
2022-04-08,3210191.92,3332818.72,3202268.48,3302614.16,2.07e+12,130550.24,17784.35,17842.75,17600.55,17698.15,274400,242.200000000001,242320.55,250635.59,241338.87,245448.06,1.33e+12,9296.72
2022-04-11,3000396.01,3220760.2,2989096.2,3203788.83,2.58e+12,231664,17674.95,17779.05,17650.95,17740.9,251700,128.099999999999,226313.43,244033.26,224924.47,243662.4,1.66e+12,19108.79
2022-04-12,3043125.14,3080315.78,2987092.56,2998118.25,2.35e+12,93223.2199999997,17530.3,17595.3,17442.35,17584.85,266000,152.950000000001,229814.65,233384.77,224316.16,226101.99,1.53e+12,9068.60999999999
2022-04-13,3134838.42,3154890.51,3024117.8,3055401.98,2.11e+12,130772.71,17475.65,17663.65,17457.4,17599.9,245100,206.25,237461.3,237859.65,228942.99,230724.61,1.23e+12,8916.66
2022-04-18,3116322.05,3128543.13,2953734.39,3031974.97,2.57e+12,174808.74,17173.65,17237.75,17067.85,17183.45,376100,169.900000000001,233391.39,233766.51,220896.41,228496.81,1.42e+12,12870.1
2022-04-19,3165837.95,3178821.68,3098397.32,3114381.3,1.93e+12,80424.3600000003,16958.65,17275.65,16824.7,17258.95,401400,450.950000000001,236781.85,238382.04,231551.22,233232.07,1.08e+12,6830.82000000001
2022-04-20,3162880.8,3220361.76,3131287.35,3172617.43,2.13e+12,89074.4099999997,17136.55,17186.9,16978.95,17045.25,286100,207.950000000001,235279.5,241405.83,232798.27,237281.55,1.19e+12,8607.56
2022-04-21,3091273.24,3271759.41,3055916.54,3155661.97,2.7e+12,215842.87,17392.6,17414.7,17215.5,17234.6,285200,199.200000000001,227873.67,242058.81,225961.41,234765.12,1.59e+12,16097.4
2022-04-22,3031598.36,3110739.49,2999184.6,3091523.67,2.14e+12,111554.89,17171.95,17315.3,17149.2,17242.75,262700,166.099999999999,226173.09,230751.64,224458.42,227859.22,1.28e+12,6293.22
2022-04-25,3093583.92,3096141.27,2931486.67,3018213.61,2.71e+12,164654.6,16953.95,17054.3,16888.7,17009.05,275700,165.599999999999,230108.77,230798.62,214442.43,223502.07,1.71e+12,16356.19
2022-04-26,2917045.49,3115744.54,2899254.57,3095428.8,2.65e+12,216489.97,17200.8,17223.85,17064.45,17121.3,261100,159.399999999998,214912.9,231604.89,213225.83,230268.04,1.46e+12,18379.06
2022-04-27,3013486.5,3025527.57,2917969.34,2927414.11,2.38e+12,107558.23,17038.4,17110.7,16958.45,17073.35,265100,152.25,221852.75,223615,215198.06,215687.44,1.34e+12,8416.94
2022-04-28,3041592.08,3079494.51,2977936.14,3000878.4,2.59e+12,101558.37,17245.05,17322.5,17071.05,17189.5,312900,251.450000000001,224594.33,227362.17,218849.78,220916.7,1.41e+12,8512.39000000001
2022-04-29,2957087.71,3054925.96,2928421.28,3045838.5,2.37e+12,126504.68,17102.55,17377.65,17053.25,17329.25,336200,324.400000000001,215644.12,225435.56,213103.93,224924.77,1.44e+12,12331.63
2022-05-02,2948383.7,2990138.11,2919858.52,2944011.12,2.52e+12,70279.5899999999,17069.1,17092.25,16917.25,16924.45,278200,175,218657.91,219938.57,213156.86,216377.8,1.42e+12,6781.71000000002
2022-05-04,3035627.27,3051270.81,2885268.66,2886488.55,2.81e+12,166002.15,16677.6,17132.85,16623.95,17096.6,310600,508.899999999998,224863.17,226089.86,212523.56,212818.52,1.39e+12,13566.3
2022-05-05,2779769.29,3024049.12,2725152.64,3016940.3,3.28e+12,298896.48,16682.65,16945.7,16651.85,16854.75,265800,293.850000000002,208944.6,224125.74,205577.97,223461.93,1.72e+12,18547.77
2022-05-06,2758637.09,2803294.44,2715866.37,2799377.36,2.89e+12,87428.0699999998,16411.25,16484.2,16340.9,16415.55,300500,143.300000000001,206278.6,210860.24,202478.72,210408.18,1.61e+12,8381.51999999999
2022-05-09,2331577.67,2633645.16,2331577.67,2621173.54,4.88e+12,302067.49,16301.85,16403.7,16142.1,16227.7,288400,261.6,172802.7,194568.41,172235.71,193818.09,2.8e+12,22332.7
2022-05-10,2400102.7,2521829.76,2316694.68,2342136.44,4.63e+12,205135.08,16240.05,16404.55,16197.3,16248.9,283100,207.25,181306.9,189604.3,170726.85,173503.77,2.96e+12,18877.45
2022-05-11,2235952.71,2473720.43,2176767.35,2396663.94,5.44e+12,296953.08,16167.1,16318.75,15992.6,16270.05,284300,326.15,160114.74,188625.62,155999.8,181027.89,3.53e+12,32625.82
2022-05-12,2248830.59,2325063.52,2040012.89,2240235.78,5.19e+12,285050.63,15808,16041.95,15735.75,16021.1,314900,306.200000000001,151871.8,168033.39,135350.84,160450,3.29e+12,32682.55
2022-05-13,2267794.87,2394934.3,2229013.07,2248264.06,3.32e+12,165921.23,15782.15,16083.6,15740.85,15977,369100,342.75,156004.21,165707.54,150394,151799.34,1.92e+12,15313.54
2022-05-16,2313966.95,2425735.03,2266620.25,2425660.12,2.53e+12,159114.78,15842.3,15977.95,15739.65,15845.1,217600,238.300000000001,156733.55,166272.96,154105.66,166272.96,1.66e+12,12167.3
2022-05-17,2367295.92,2388197,2300729.14,2323456.53,2.26e+12,87467.8599999999,16259.3,16284.25,15900.8,15912.6,295700,383.450000000001,162645.12,164407.46,156853.47,157391.16,1.44e+12,7553.98999999999
2022-05-18,2222156.29,2369043.55,2222156.29,2354014.87,2.42e+12,146887.26,16240.3,16399.8,16211.2,16318.15,290400,188.599999999999,148296.28,162662.06,148296.28,161743.9,1.37e+12,14365.78
2022-05-19,2359061.46,2368121.11,2234130.88,2235018.36,2.63e+12,133990.23,15809.4,15984.75,15775.2,15917.4,313900,209.549999999999,157066.92,157849.17,148404.34,149114.76,1.46e+12,9444.83000000002
2022-05-20,2260753.34,2374116.12,2229232.52,2346720.09,2.38e+12,144883.6,16266.15,16283.05,16003.85,16043.8,252400,279.199999999999,151847.21,159084.55,149165.43,156235.78,1.23e+12,9919.12
2022-05-23,2264430.56,2380510.38,2254831.69,2358628.66,2.45e+12,125678.69,16214.7,16414.7,16185.75,16290.95,293800,228.950000000001,153472.03,161888.22,152865.42,158931.99,1.28e+12,9022.79999999999
2022-05-24,2299102.74,2308310.56,2231732.25,2256117.16,2.06e+12,76578.3100000001,16125.15,16262.8,16078.6,16225.55,249800,184.199999999999,153424.21,154397.38,148904.81,152913.16,1.01e+12,5492.57000000001
2022-05-25,2290456.22,2336588.94,2276710.54,2297489.24,2.13e+12,59878.3999999999,16025.8,16223.35,16006.95,16196.35,243300,216.4,150682.93,156070.93,150614.03,153305.52,1.04e+12,5456.89999999999
2022-05-26,2268130.86,2312066.84,2190221.4,2291190.4,2.85e+12,121845.44,16170.15,16204.45,15903.7,16105,314300,300.75,139798.41,152062.96,136333.22,150734.83,1.82e+12,15729.74
2022-05-27,2222364.41,2278209.18,2199000.75,2270771.99,2.84e+12,79208.4300000002,16352.45,16370.6,16221.95,16296.6,274100,148.65,133906.11,140872.15,133622.13,139931.84,1.98e+12,7250.01999999999
2022-05-30,2464886.78,2482230.76,2276653.18,2287513.97,3.05e+12,205577.58,16661.4,16695.5,16506.15,16527.9,251400,189.349999999999,155107.52,155788.84,140191.8,140769.05,1.52e+12,15597.04
2022-05-31,2464568.43,2500038.33,2425330.74,2459262.49,2.6e+12,74707.5899999999,16584.55,16690.75,16521.9,16578.45,651600,168.849999999999,150571.01,155467.46,149797.66,154763.35,1.42e+12,5669.79999999999
2022-06-01,2312378.79,2479853.34,2289293.69,2467070.42,3.19e+12,190559.65,16522.75,16649.2,16438.85,16594.4,249600,210.350000000002,141507.16,152494.96,137819.95,150701.19,1.63e+12,14675.01
2022-06-02,2363792.62,2374440.74,2300578.4,2311609.74,2.26e+12,73862.3400000003,16628,16646.4,16443.05,16481.65,236000,203.350000000002,142300.91,143167.02,138849.48,141390.2,1.32e+12,4317.53999999998
2022-06-03,2297946.41,2369786.81,2272517.92,2357004.65,2.02e+12,97268.8900000001,16584.3,16793.85,16567.9,16761.65,245500,225.949999999997,137320.96,142347.87,135110.86,141889.6,1.15e+12,7237.01000000001
2022-06-06,2437319.21,2462384.85,2322604.94,2323855.48,2.48e+12,139779.91,16569.55,16610.95,16444.55,16530.7,233600,166.400000000001,144456.02,148786.76,140237.27,140287.44,1.28e+12,8549.49000000002
2022-06-07,2424550.47,2450558.64,2281064.5,2441380.32,3.17e+12,169494.14,16416.35,16487.25,16347.1,16469.6,233800,140.15,141171.05,144973.9,134584.69,144695.21,1.87e+12,10389.21
2022-06-08,2346767.15,2427492.99,2325799.88,2419554.21,2.35e+12,101693.11,16356.25,16514.3,16293.35,16474.95,243500,220.949999999999,139307.84,142189.71,137494.92,140902.29,1.4e+12,4694.78999999998
2022-06-09,2340433.87,2379087.13,2333304.03,2348461.33,1.69e+12,45783.1000000001,16478.1,16492.8,16243.85,16263.85,205000,248.949999999999,139112.97,142025.07,138338.95,139399.52,9.34e+11,3686.12
2022-06-10,2263263.95,2353689.59,2255041.77,2343146.83,2.32e+12,98647.8199999998,16201.8,16324.7,16172.6,16283.95,189700,152.1,129571.43,139887.51,129446.27,139271.35,1.44e+12,10441.24
2022-06-13,1758010.01,2094814.83,1730950.33,2090279.61,5.33e+12,363864.5,15774.4,15886.15,15684,15877.55,225500,202.15,94171.39,113258.86,92401.87,112875.59,3.53e+12,20856.99
2022-06-14,1735696.24,1799175.01,1637528.51,1757674.48,3.98e+12,161646.5,15732.1,15858,15659.45,15674.25,225400,198.549999999999,94704.29,97893.95,85562.56,94148.76,2.6e+12,12331.39
2022-06-15,1760354.12,1765800.01,1573620.75,1731023.05,4.28e+12,192179.26,15692.15,15783.65,15678.9,15729.25,183000,104.75,96172.22,96439.01,79988.49,94468.98,2.93e+12,16450.52
2022-06-16,1587734.64,1781493.59,1578665.2,1758698.65,2.43e+12,202828.39,15360.6,15863.15,15335.1,15832.25,264700,528.049999999999,83176.44,97074.6,82479.53,96097.96,1.47e+12,14595.07
2022-06-17,1596319.1,1656504.63,1585015.23,1589631.45,2.12e+12,71489.3999999999,15293.5,15400.4,15183.4,15272.65,342600,217,84724.27,86747.97,82724.02,83279.22,1.14e+12,4023.95
2022-06-20,1605968.81,1630431.94,1534995.31,1602369.64,2.4e+12,95436.6299999999,15350.15,15382.5,15191.1,15334.5,260000,191.4,87912.59,90434.09,83115.68,87913.66,1.54e+12,7318.41
2022-06-21,1614059.68,1684982.05,1591027.44,1604995.74,2.26e+12,93954.6100000001,15638.8,15707.25,15419.85,15455.95,262800,287.4,87662.08,92385.49,86707.23,87871.51,1.22e+12,5678.26000000001
2022-06-22,1561684.6,1627999.3,1550827.66,1618909.41,2.23e+12,77171.6400000001,15413.3,15565.4,15385.95,15545.65,220900,179.449999999999,82152.75,88000.35,82023.15,87930.9,1.17e+12,5977.20000000001
2022-06-23,1648770.09,1652670.73,1559961.51,1562814.79,2.05e+12,92709.22,15556.65,15628.45,15367.5,15451.55,259200,260.950000000001,89404.95,89647.94,82119.93,82206.7,1.15e+12,7528.01000000001
2022-06-24,1659092.63,1677945.4,1623604.69,1647605.09,1.95e+12,54340.71,15699.25,15749.25,15619.45,15657.4,219600,129.799999999999,95868.59,96788.5,88653.65,89332.76,1.33e+12,8134.85000000001
2022-06-27,1622598.81,1680709.85,1613577.94,1645507.94,1.64e+12,67131.9100000001,15832.05,15927.45,15815.5,15926.2,210900,111.950000000001,93408.25,96577.48,92321.47,93880.31,9.78e+11,4256.00999999999
2022-06-28,1590835.32,1660160.71,1586770.33,1626205.21,1.68e+12,73390.3799999999,15850.2,15892.1,15710.15,15757.45,251900,181.950000000001,89782.05,96462.08,89513.82,93600.16,1.1e+12,6948.25999999999
2022-06-29,1589689.39,1610258.93,1576544.87,1603696.93,1.86e+12,33714.0599999998,15799.1,15861.6,15687.8,15701.7,444900,173.800000000001,86897,91146.47,86355.77,90501.2,1.22e+12,4790.7
2022-06-30,1560981.3,1589103.3,1477738.04,1586511.68,2.07e+12,111365.26,15780.25,15890,15728.85,15774.5,306000,161.15,84208.06,87079.3,79615.87,86737.09,1.29e+12,7463.43000000001
2022-07-01,1521566.99,1629217.62,1506117.23,1565083.78,2.43e+12,123100.39,15752.05,15793.95,15511.05,15703.7,364100,282.900000000001,83682.41,86876.98,82133.42,84357.49,1.38e+12,4743.56
2022-07-04,1597272.25,1599442.32,1505042.42,1523536.46,1.7e+12,94399.9000000001,15835.35,15852.35,15661.8,15710.5,304300,190.550000000001,90876.92,91025.72,82771.63,84776.81,1.08e+12,8254.09
2022-07-05,1593797.58,1628953.41,1526787.2,1596579.27,2.11e+12,102166.21,15810.85,16025.75,15785.45,15909.15,254200,240.299999999999,89560.1,92018.41,85793.81,90820.66,1.28e+12,6224.60000000001
2022-07-06,1630881.43,1634634.22,1573360.42,1602814.62,1.95e+12,61273.8,15989.8,16011.35,15800.9,15818.2,288400,210.450000000001,94208.23,94737.04,88594.78,90069.03,1.22e+12,6142.25999999999
2022-07-07,1710319.32,1720929.27,1604283.17,1624179.38,2.04e+12,116646.1,16132.9,16150.5,16045.95,16113.75,264600,104.549999999999,97824.21,98559.43,92135.4,93822.02,1.12e+12,6424.03
2022-07-08,1721573.95,1767825.44,1684049.52,1714130.06,3.95e+12,83775.9199999999,16220.6,16275.5,16157.9,16273.65,281100,117.6,96848.9,100047.83,95116.01,98043.1,1.29e+12,4931.82000000001
2022-07-11,1584292.18,1654563.68,1580641.54,1654563.68,1.92e+12,73922.1399999999,16216,16248.55,16115.5,16136.15,255900,133.049999999999,87045.31,92753.78,86868.1,92670.1,9.57e+11,5885.67999999999
2022-07-12,1535822.15,1593008.91,1534599.56,1587209.36,2.05e+12,58409.3499999999,16058.3,16158.75,16031.15,16126.2,208600,127.6,82513.19,87207.74,82508.73,87207.74,1e+12,4699.01000000001
2022-07-13,1606382.94,1607255.47,1510047.92,1535958.78,2.63e+12,97207.55,15966.65,16140,15950.15,16128.2,233300,189.85,88503.9,88503.9,81003.97,82511.34,1.45e+12,7499.92999999999
2022-07-14,1641633.94,1659189.57,1571350.5,1613026.69,2.49e+12,87839.0700000001,15938.65,16070.85,15858.2,16018.85,228600,212.65,95092.73,96004.7,85985.06,88866.91,1.33e+12,10019.64
2022-07-15,1664370.54,1688487.08,1629277.76,1643348.82,2.07e+12,59209.3200000001,16049.2,16066.95,15927.3,16010.8,205800,139.650000000001,98500.26,101907,94488.3,95188.96,1.39e+12,7418.7
2022-07-18,1792570.34,1804316.66,1656744.37,1656744.37,3.19e+12,147572.29,16278.5,16287.95,16142.2,16151.4,227700,145.75,125856.18,125856.18,106730.28,106730.28,2.19e+12,19125.9
2022-07-19,1871863.3,1894074.05,1735329.43,1798108.66,3.9e+12,158744.62,16340.55,16359.5,16187.05,16187.05,222600,172.450000000001,123484.76,128611.33,120189.3,126318.53,2.22e+12,8422.03
2022-07-20,1855190.99,1932258.8,1837480.29,1868084.44,3.43e+12,94778.51,16520.85,16588,16490.95,16562.8,284400,97.0499999999993,121397,128779.28,119848,123214.01,1.83e+12,8931.28
2022-07-21,1853249.14,1871145.37,1794568.2,1858735.15,2.69e+12,76577.1700000002,16605.25,16626.95,16483.9,16523.55,243600,143.049999999999,126145.33,127666.39,117779.84,121635.13,1.6e+12,9886.55
2022-07-22,1812107.9,1888449.38,1803207.9,1847909.2,2.51e+12,85241.48,16719.45,16752.25,16610.9,16661.25,190900,141.349999999999,122647.88,130928.95,121549.89,125786.28,1.51e+12,9379.06
2022-07-25,1706304.34,1809139.33,1706299.66,1805787.31,2.84e+12,102839.67,16631,16706.05,16564.25,16662.55,211400,141.799999999999,115452.6,128229.18,115452.6,127735.56,1.64e+12,12776.58
2022-07-26,1693286.36,1702962.05,1656379.82,1702962.05,2.28e+12,46582.23,16483.85,16636.1,16463.3,16632.9,208200,172.799999999999,114944.44,115211.07,108657.92,115211.07,1.45e+12,6553.15000000001
2022-07-27,1830802.58,1835272.12,1682318.53,1696160.06,2.54e+12,152953.59,16641.8,16653.45,16438.75,16475.35,185200,214.700000000001,130638.78,130684.03,113663.44,115268.88,1.84e+12,17020.59
2022-07-28,1903872.29,1925158.32,1814313.76,1831191.51,3.21e+12,110844.56,16929.6,16947.65,16746.25,16774.85,376300,201.400000000001,137774.14,141695.31,128146.37,130648.86,2.17e+12,13548.94
2022-07-29,1894170.4,1933172.72,1868432.29,1897399.42,2.86e+12,64740.4299999999,17158.25,17172.8,17018.15,17079.5,436100,154.649999999998,137452.37,140036.62,132310.79,137310.49,1.85e+12,7725.82999999999
2022-08-01,1846363.38,1858289.15,1812832.11,1848146.81,2.05e+12,45457.0399999998,17340.05,17356.25,17154.8,17243.2,381500,201.450000000001,129499.01,134644.7,127774.16,133161.75,1.28e+12,6870.54000000001
2022-08-02,1814253.41,1848751.04,1793090.66,1840333.78,2.24e+12,55660.3800000001,17345.45,17390.15,17215.85,17310.15,333600,174.300000000003,128930.36,132063.66,123790.78,129064.62,1.61e+12,8272.88
2022-08-03,1795838.32,1853388.02,1788082.27,1806433.81,2.07e+12,65305.75,17388.15,17407.5,17225.85,17349.25,285400,181.650000000001,127250.82,131906.07,125424.05,128365.18,1.32e+12,6482.02
2022-08-04,1790522.88,1835387.13,1779030.48,1807711.95,1.99e+12,56356.6499999999,17382,17490.7,17161.25,17463.1,325000,329.450000000001,127238.51,131218.62,125428.34,128083.57,1.14e+12,5790.28
2022-08-05,1843463.35,1854031.61,1789864.66,1791024.77,2.29e+12,64166.9500000002,17397.5,17474.4,17348.75,17423.65,355300,125.650000000001,137116.44,137116.44,127162.11,127243.4,1.47e+12,9954.33
2022-08-08,1890725.57,1922029.47,1840463.47,1840700.15,2.27e+12,81566,17525.1,17548.8,17359.75,17401.5,257000,189.049999999999,140994.8,143485.94,134792.18,134973.68,1.34e+12,8693.76000000001
2022-08-10,1905715.07,1920021,1812121.08,1843266.39,2.61e+12,107899.92,17534.75,17566.1,17442.8,17566.1,312700,123.299999999999,147358.72,148763.91,132505.23,135514.57,1.87e+12,16258.68
2022-08-11,1894987.89,1963415.37,1890516.24,1894261.49,2.94e+12,72899.1300000001,17659,17719.3,17631.95,17711.65,311200,87.3499999999985,148800.69,152495.75,146475.55,146475.55,1.88e+12,6020.20000000001
2022-08-12,1942805.94,1943582.02,1883449.51,1907328.73,2.17e+12,60132.51,17698.15,17724.65,17597.85,17659.65,303900,126.800000000003,155824.22,155848.62,148088.68,149745.9,1.37e+12,7759.94
2022-08-16,1899985.12,1927440.81,1888068.81,1919304.2,2.21e+12,39372,NA,NA,NA,NA,NA,NA,149411.44,152005.34,148149.26,151375.9,1.24e+12,3856.07999999999
2022-08-17,1846950.99,1931721.15,1839618.54,1890110.76,2.45e+12,92102.6099999999,17944.25,17965.95,17833.35,17868.15,262800,132.600000000002,145074.6,154467.33,144325.29,148631,1.61e+12,10142.04
2022-08-18,1842156.02,1870018.71,1839367.58,1852337.93,1.88e+12,30651.1299999999,17956.5,17968.45,17852.05,17898.65,263900,116.400000000001,146577.99,148908.72,144986.83,145523.12,1.19e+12,3921.89000000001
2022-08-19,1665333.5,1851649.35,1664639.13,1851649.35,3.23e+12,187010.22,17758.45,17992.2,17710.75,17966.55,295600,281.450000000001,128662.68,147336.7,128531.19,147336.7,2.07e+12,18805.51
2022-08-22,1710155.81,1720749.3,1673415.58,1720749.3,2.53e+12,47333.72,17490.7,17690.05,17467.35,17682.9,287600,222.700000000001,129667.26,129689.07,122675.16,129400.42,1.48e+12,7013.91
2022-08-23,1719745.4,1729180.89,1673976.04,1709596.72,2.55e+12,55204.8499999999,17577.5,17625.55,17345.2,17357.35,285600,280.349999999999,132828.37,133140.45,125371.91,129646.56,1.46e+12,7768.54000000001
2022-08-24,1708488.58,1739476.65,1692516.59,1718984.3,2.55e+12,46960.0599999998,17604.95,17623.65,17499.25,17525.45,262000,124.400000000001,132323.63,134679.22,128573.67,132773.71,1.34e+12,6105.55
2022-08-25,1723683.01,1738743.26,1704654.44,1707289.13,2.48e+12,34088.8200000001,17522.45,17726.5,17487.45,17679,230200,239.049999999999,135371.84,137105.52,132211.81,132250.15,1.18e+12,4893.70999999999
2022-08-26,1618429.04,1741839.22,1613593.16,1725157.9,3.38e+12,128246.06,17558.9,17685.85,17519.35,17619.3,266600,166.5,120446.06,135685.98,119726.19,135507.32,2.13e+12,15959.79
2022-08-29,1623009.32,1627764.39,1567261.12,1568410.06,2.61e+12,60503.2699999998,17312.9,17380.15,17166.2,17188.65,244900,213.950000000001,124179.47,124441.11,114159.88,114376.65,1.44e+12,10281.23
2022-08-30,1583109.27,1642752.21,1568781.59,1623237.39,2.76e+12,73970.6199999999,17759.3,17777.65,17401.5,17414.95,324700,376.150000000001,121858.2,127985.52,118419.01,124205.26,1.75e+12,9566.51000000001
2022-09-01,1601089.84,1606757.69,1563449.58,1594993.01,2.4e+12,43308.1099999999,17542.8,17695.6,17468.45,17485.7,308500,227.149999999998,126178.45,126727.82,120929.16,123599.45,1.31e+12,5798.66
2022-09-02,1591926.22,1626347.68,1579569.65,1604386.02,2.32e+12,46778.03,17539.45,17643.85,17476.45,17598.4,256300,167.399999999998,125730.96,130989.3,123710.74,126432.27,1.41e+12,7278.56
2022-09-05,1579531.43,1596974.28,1568423.88,1593596.27,2.3e+12,28550.4000000001,17665.8,17683.15,17540.35,17546.45,230300,142.800000000003,128929.13,129286.15,124352.83,125796.02,1.04e+12,4933.31999999999
2022-09-06,1502925.61,1608047.81,1499934.06,1581117.47,3.46e+12,108113.75,17655.6,17764.65,17587.65,17695.7,251200,177,124600.98,134082.93,124600.98,129028.27,1.83e+12,9481.95
2022-09-07,1541202.45,1552135.91,1489601.6,1505038.68,2.82e+12,62534.3099999998,17624.4,17650.75,17484.3,17519.4,354100,166.450000000001,130221.54,131910.9,119843.75,124708.81,1.56e+12,12067.15
2022-09-08,1539617.47,1546588.23,1519456.58,1536440.04,2.56e+12,27131.6499999999,17798.75,17807.65,17691.95,17748.15,279800,115.700000000001,130255.12,131825.53,127683.72,129813.66,1.4e+12,4141.81
2022-09-09,1704212.52,1708856.03,1539205.38,1540574.55,3.86e+12,169650.65,17833.35,17925.95,17786,17923.35,270300,139.950000000001,137021.94,138354.98,130147.36,130334.76,1.61e+12,8207.62000000001
2022-09-12,1781936.03,1787410.96,1720875.65,1734118.59,4e+12,66535.3100000001,17936.35,17980.55,17889.15,17890.85,228200,91.3999999999978,136511.34,141641.03,135278.92,140360.28,1.41e+12,6362.10999999999
2022-09-13,1610651.29,1799287.83,1592079.21,1775295.56,4.05e+12,207208.62,18070.05,18088.3,18015.45,18044.45,259900,72.8499999999985,125443.9,138536.82,124114.22,136012.01,1.83e+12,14422.6
2022-09-14,1611239.37,1629238.37,1575601.9,1606739.03,3.01e+12,53636.4700000002,18003.75,18091.55,17771.15,17771.15,365900,320.399999999998,130130.42,130719.66,124500.69,125362.49,1.42e+12,6218.97
